Speed,Distance,Obs Width,Obs Height,Obs Gap,Player Mode,Obs Above Ground,Action,Q Value
65,6,25,90,6,1,0,up,0.7163943715589512
66,18,25,90,5,0,0,down,-0.05
65,36,17,105,4,2,0,nothing,-0.000050000000000000016
65,21,17,105,4,1,0,down,-0.05
62,28,34,105,6,1,0,up,0.000010570167748093869
66,6,34,105,6,1,0,up,0.10998889372854458
67,11,25,90,6,1,0,nothing,-0.0401009
67,-5,25,90,6,1,0,down,-0.00280990005593687
67,32,34,105,6,-1,0,nothing,-0.0005000000000000001
67,27,34,105,6,-1,0,nothing,-0.005000000000000001
67,22,34,105,6,-1,0,up,-0.05
67,16,34,105,6,-1,0,up,-0.5
65,26,51,105,6,-1,0,release,0.000019120746885173134
66,21,25,90,6,-1,0,release,-0.05
66,16,25,90,6,0,0,nothing,-0.5
62,34,17,105,4,1,0,up,-0.000050000000000000016
64,26,51,105,6,1,0,up,-0.0005000000000000001
65,35,25,90,5,2,0,nothing,8.933131435534927e-7
65,38,25,90,6,2,0,down,-0.000050000000000000016
66,21,25,90,6,-1,0,up,-0.095
66,16,25,90,6,-1,0,down,-0.95
65,37,17,105,4,1,0,down,6.848491555668332e-8
66,26,17,105,3,2,0,down,-0.005000000000000001
66,20,17,105,3,1,0,release,-0.05
66,15,17,105,3,1,0,down,-0.5
63,39,17,105,3,2,0,nothing,-6.670800540578256e-8
63,19,17,105,3,1,0,down,-0.0005000000000000001
63,-3,25,90,4,-1,0,nothing,-0.0009999919552499427
67,39,25,90,5,2,0,up,0
67,34,25,90,5,2,0,down,-0.000050000000000000016
67,29,25,90,5,1,0,nothing,-0.0005000000000000001
67,23,25,90,5,1,0,down,-0.005000000000000001
67,18,25,90,5,-1,0,nothing,-0.05
67,13,25,90,5,-1,0,nothing,-0.5
65,39,25,90,5,1,0,down,2.936269026700592e-7
66,3,51,105,6,2,0,nothing,0.10998889638823278
67,37,25,90,6,-1,0,down,-0.000050000000000000016
67,26,25,90,6,-1,0,up,-0.005000000000000001
67,21,25,90,6,-1,0,nothing,-0.05
67,15,25,90,6,-1,0,up,-0.5
62,37,17,105,4,2,0,up,-8.380045600068346e-7
62,32,17,105,4,2,0,nothing,-0.000050000000000000016
62,22,17,105,4,1,0,down,-0.005000000000000001
66,34,34,105,5,-1,0,release,0
66,28,34,105,5,0,0,nothing,0.000010000000000000003
66,23,34,105,5,0,0,up,0.00020900000000000004
66,17,34,105,5,2,0,nothing,0.0020898003294941812
66,12,34,105,5,2,0,nothing,0.020897900329494186
66,7,34,105,5,2,0,nothing,0.109989
66,2,34,105,5,2,0,nothing,0.09988999999196699
66,-4,34,105,5,1,0,nothing,-0.0010999997675640366
67,32,25,90,6,0,0,nothing,-0.0005000000000000001
67,27,25,90,6,0,0,down,-0.005000000000000001
67,21,25,90,6,-1,0,release,-0.05
67,16,25,90,6,0,0,up,-0.5
62,24,17,105,5,0,0,down,-0.005000000000000001
65,38,25,90,4,1,0,down,-9.500000000000002e-7
65,30,51,105,6,0,0,down,-0.0005000000000000001
63,35,17,105,3,-1,0,up,1.0698855235160356e-7
63,30,17,105,3,-1,0,up,-0.0004992043439644847
63,25,17,105,3,-1,0,down,-0.004990651197669501
64,11,17,105,4,0,0,nothing,-0.5
62,17,17,105,3,0,0,down,-0.05
64,29,34,105,5,0,0,nothing,1.0998889228293132e-7
64,10,34,105,5,2,0,up,0.010998891508786884
64,0,34,105,5,1,0,nothing,0.5211423558829299
65,13,51,105,6,2,0,down,0.014450000000000001
65,38,25,90,4,-1,0,down,9.34874240905696e-8
65,7,25,90,4,2,0,nothing,0.10999999958003455
66,27,17,105,4,0,0,up,0.000018998542252716738
66,35,25,90,4,1,0,nothing,-0.00004973173438997518
66,29,25,90,4,1,0,down,0.000010100000000000002
66,24,25,90,4,-1,0,release,0.00011000000000000003
66,31,25,90,6,0,0,up,-0.000050000000000000016
63,24,17,105,5,0,0,up,0.000027092411997962348
67,35,25,90,5,2,0,down,-0.000050000000000000016
67,29,25,90,5,1,0,release,-0.0005000000000000001
67,24,25,90,5,1,0,nothing,-0.005000000000000001
67,19,25,90,5,0,0,nothing,-0.095
67,13,25,90,5,0,0,up,-0.5
64,12,25,90,4,-1,0,down,-0.5
63,5,17,105,4,2,0,down,0.099999905
61,40,25,90,4,2,0,nothing,-0.0021111077202451206
63,8,17,105,3,2,0,nothing,0.20899993789756746
64,21,34,105,6,0,0,down,-0.05
63,37,17,105,5,-1,0,release,7.163861716315632e-8
66,38,51,105,6,-1,0,release,-0.000045000000000000016
66,22,51,105,6,0,0,down,-0.05
64,2,25,90,6,2,0,nothing,0.09988900000002875
65,30,17,105,3,1,0,up,-0.00043181900000000006
65,-2,17,105,3,2,0,nothing,-0.000050000000000000016
64,19,34,105,5,-1,0,up,-0.05
64,14,34,105,5,-1,0,up,-0.95
62,34,17,105,4,1,0,down,7.313232351460849e-7
65,-1,51,105,6,2,0,nothing,0.09988899992104061
66,22,25,90,5,0,0,nothing,-0.005000000000000001
66,17,25,90,5,0,0,down,-0.05
66,11,25,90,5,-1,0,release,-0.5
66,39,34,105,6,1,0,nothing,2.684394355073399e-7
66,28,34,105,6,0,0,up,0.000042978334029792345
66,7,34,105,6,2,0,down,0.10998889748000731
66,36,25,90,4,1,0,up,-0.000050000000000000016
66,31,25,90,4,1,0,down,-0.0005000000000000001
66,20,25,90,4,-1,0,down,-0.095
65,16,34,105,6,2,0,down,-0.0479500000101155
65,4,25,90,5,2,0,down,0.09988999995714015
66,34,34,105,6,-1,0,up,6.737696633595243e-7
66,28,34,105,6,-1,0,down,0.000010270699014158392
66,-4,34,105,6,2,0,down,-0.001111107062323674
66,5,25,90,6,2,0,down,0.09988889452444952
67,34,25,90,6,0,0,up,0
67,29,25,90,6,2,0,nothing,-0.000491
67,7,25,90,6,1,0,up,0.2089801
67,2,25,90,6,1,0,up,0.2707099
67,-4,25,90,6,1,0,up,-0.00209
67,40,51,105,6,2,0,down,-0.0011
67,32,51,105,6,1,0,nothing,-0.0005450000000000001
67,26,51,105,6,0,0,nothing,-0.0005000000000000001
67,15,51,105,6,0,0,up,-0.05
65,11,17,105,5,1,0,up,0.009989999993533914
65,9,17,105,4,2,0,up,0.10998999956079325
66,39,51,105,6,0,0,down,7.616630767633299e-8
66,28,51,105,6,0,0,up,0.00003525548266032879
66,22,51,105,6,2,0,up,0.00046865346117283015
67,38,25,90,6,0,0,down,0
67,33,25,90,6,-1,0,release,0
67,22,25,90,6,2,0,nothing,-0.00040100000000000004
67,11,25,90,6,2,0,nothing,0.029807011878403893
67,6,25,90,6,2,0,down,0.10998899999958303
67,0,25,90,6,1,0,release,0.2707009099996623
67,-5,25,90,6,1,0,nothing,-0.002101
67,38,25,90,6,0,0,up,-0.00004499109081000001
67,33,25,90,6,2,0,up,-0.00049981191799181
67,28,25,90,6,2,0,nothing,-0.000050000000000000016
67,17,25,90,6,1,0,up,-0.05450000000000001
65,24,25,90,4,2,0,up,-0.00018871668554882128
65,28,17,105,5,1,0,down,0.000027099000000481277
66,1,17,105,5,2,0,up,-0.001100005
66,38,25,90,6,1,0,up,-0.000050000000000000016
66,16,25,90,6,0,0,down,-0.5
64,39,34,105,5,-1,0,nothing,2.9807063845607097e-9
64,34,34,105,5,-1,0,nothing,2.1794183714866897e-7
62,15,25,90,5,0,0,nothing,-0.5
62,34,17,105,3,1,0,down,9.817473540545283e-8
62,11,25,90,5,1,0,nothing,0.010999999857413111
62,7,25,90,5,1,0,up,0.10999999999843389
62,-3,25,90,5,1,0,release,-5.128821846559537e-10
64,31,34,105,6,2,0,down,-0.00008950967982398152
64,38,34,105,5,1,0,up,5.7112154778472696e-8
64,28,34,105,5,1,0,up,0.000009688082090000007
66,27,51,105,6,-1,0,up,-0.005000000000000001
66,21,51,105,6,-1,0,up,-0.05
66,16,51,105,6,-1,0,nothing,-0.5
63,24,17,105,3,1,0,down,-0.005000000000000001
62,37,17,105,5,0,0,nothing,-9.977735159852028e-7
62,32,17,105,5,0,0,up,-3.077232359708609e-7
65,22,17,105,4,1,0,nothing,-0.05
65,18,17,105,5,2,0,down,-0.005000000000000001
65,13,17,105,5,1,0,nothing,-0.05
65,13,17,105,3,2,0,down,-0.05
62,26,17,105,4,1,0,release,0.000010191743875391418
66,39,25,90,6,-1,0,down,0
67,28,25,90,6,-1,0,down,-0.0005000000000000001
67,23,25,90,6,-1,0,release,-0.005000000000000001
67,17,25,90,6,0,0,down,-0.05
67,12,25,90,6,-1,0,release,-0.5
64,29,51,105,6,2,0,down,-0.0004993482613410066
65,33,17,105,5,1,0,nothing,2.3680691412455724e-7
65,-1,17,105,5,1,0,release,-0.0010999998622454803
66,33,25,90,4,2,0,nothing,0
66,28,25,90,4,2,0,up,-0.000050000000000000016
66,22,25,90,4,2,0,nothing,-0.0005000000000000001
66,17,25,90,4,2,0,down,-0.005000000000000001
66,6,25,90,4,1,0,up,-0.5
65,12,25,90,6,0,0,down,-0.5
65,1,51,105,6,2,0,nothing,0.10998899992760763
67,37,34,105,6,0,0,down,-0.000050000000000000016
67,31,34,105,6,-1,0,nothing,-0.0009500000000000002
67,26,34,105,6,-1,0,down,-0.005000000000000001
67,20,34,105,6,-1,0,release,-0.095
67,15,34,105,6,0,0,nothing,-0.5
64,10,25,90,4,2,0,down,0.010999000000000002
64,25,17,105,4,2,0,down,-0.0005000000000000001
64,38,25,90,4,2,0,down,-5.000000000000002e-7
64,24,25,90,4,1,0,up,-0.005000000000000001
66,16,51,105,6,-1,0,release,-0.95
62,38,17,105,4,-1,0,release,-1.0355225999733916e-7
63,20,17,105,4,0,0,nothing,-0.04991009303086219
62,18,17,105,4,1,0,up,-0.005000000000000001
62,25,34,105,5,-1,0,nothing,-0.005000000000000001
62,20,34,105,5,-1,0,down,-0.05
66,30,17,105,3,2,0,down,-0.000491
66,25,17,105,3,1,0,release,0.00011000000000000003
66,20,17,105,3,1,0,up,0.0010999950000000003
66,4,17,105,3,2,0,up,0.1
66,-2,17,105,3,2,0,down,-0.000050000000000000016
66,26,51,105,6,1,0,release,-0.0005000000000000001
66,20,51,105,6,1,0,down,-0.005000000000000001
66,15,51,105,6,1,0,release,-0.095
66,9,51,105,6,1,0,nothing,-0.5
66,-2,51,105,6,1,0,release,0.09988889382136609
66,31,25,90,4,2,0,nothing,-0.0005000000000000001
66,26,25,90,4,2,0,down,-0.005000000000000001
66,20,25,90,4,1,0,nothing,-0.095
63,35,17,105,3,-1,0,release,-0.0000010728254287653237
65,6,25,90,5,1,0,up,0.109989
65,39,17,105,5,2,0,down,1.1435261807388898e-7
65,1,17,105,5,2,0,down,-0.001999999566854952
66,27,51,105,6,1,0,nothing,0.000010000000000000003
66,11,51,105,6,2,0,down,0.005
64,-4,17,105,5,1,0,down,-0.0009999996834899755
65,35,51,105,6,2,0,down,-0.000050000000000000016
65,20,51,105,6,1,0,down,-0.05
66,9,25,90,5,1,0,release,-0.5
65,-5,25,90,5,-1,0,up,-0.0011
66,25,34,105,6,0,0,nothing,0.00045045864266417973
66,-2,34,105,6,2,0,nothing,-0.0011099999999999999
66,39,25,90,4,1,0,down,1.0999000000000005e-8
66,34,25,90,4,-1,0,release,0
66,29,25,90,4,0,0,up,0.000010100000000000002
66,7,25,90,4,1,0,nothing,0.10998999950000002
66,-4,25,90,4,1,0,nothing,-0.001
66,14,25,90,6,-1,0,nothing,-0.95
62,21,17,105,4,1,0,release,-0.004811899999999902
63,-3,17,105,4,2,0,nothing,-2.4725740227350164e-9
62,22,17,105,4,1,0,release,-0.0004009999999999011
64,16,17,105,3,2,0,up,0.0010999995935922781
64,-4,17,105,3,1,0,down,-0.00005016070413373725
66,7,25,90,6,1,0,nothing,-0.40100990000000003
66,-4,25,90,6,-1,0,nothing,-0.001099999999594626
67,8,17,105,4,1,0,nothing,0.20899999500000005
67,2,17,105,4,1,0,down,0.1
67,-3,17,105,4,1,0,release,-5.000000000000002e-7
67,27,25,90,6,-1,0,nothing,-0.005000000000000001
64,17,17,105,5,2,0,nothing,0.0010998955439395508
65,36,25,90,5,2,0,up,-2.999442663445598e-7
65,16,25,90,4,-1,0,release,-0.5
61,40,25,90,5,2,0,nothing,-0.0011111000779061631
62,5,25,90,5,2,0,nothing,0.20898009998404707
62,-5,25,90,5,1,0,nothing,-0.0011000000602875636
66,-4,25,90,5,0,0,up,-0.001100005
66,18,25,90,5,1,0,release,-0.005000000000000001
64,14,25,90,4,2,0,down,-0.05
66,-4,51,105,6,1,0,down,0.09988899990230163
67,34,51,105,6,0,0,up,0
67,29,51,105,6,2,0,down,-0.000050000000000000016
67,23,51,105,6,1,0,release,-0.0005000000000000001
67,18,51,105,6,1,0,up,-0.005000000000000001
67,7,51,105,6,1,0,nothing,-0.4
62,9,34,105,6,2,0,nothing,0.020897892723287452
62,5,34,105,6,2,0,down,0.10998889039203874
62,-5,34,105,6,1,0,nothing,-0.0011111066668853431
64,18,17,105,5,1,0,release,-0.05
63,33,34,105,5,2,0,nothing,4.017655374541035e-7
64,36,17,105,4,2,0,down,-9.500000000000002e-7
65,12,17,105,4,-1,0,release,-0.5
62,-5,25,90,6,1,0,up,-0.0009999999995491046
64,29,34,105,5,1,0,nothing,3.9043578635816895e-7
64,20,34,105,5,0,0,up,0.00020900000000000004
64,10,34,105,5,2,0,down,0.02980709466466632
64,-4,34,105,5,-1,0,up,-0.0011000006534285115
65,38,17,105,4,0,0,up,-2.7608824818473463e-7
65,18,17,105,4,2,0,nothing,0.0019990999703700654
65,34,17,105,3,1,0,nothing,-0.000050000000000000016
65,29,17,105,3,1,0,up,-0.0005000000000000001
62,13,34,105,6,2,0,down,0.005
65,29,34,105,6,1,0,down,-0.0005000000000000001
65,38,25,90,4,1,0,release,8.931749565631107e-8
66,33,34,105,6,2,0,nothing,6.73771086032937e-7
66,12,34,105,6,1,0,nothing,-0.0401009
67,35,25,90,4,-1,0,release,-0.000050000000000000016
67,30,25,90,4,0,0,nothing,-0.0005000000000000001
67,24,25,90,4,0,0,nothing,-0.005000000000000001
67,19,25,90,4,0,0,down,-0.05
67,13,25,90,4,-1,0,release,-0.5
67,22,25,90,6,0,0,up,0.00011000000000000003
67,40,17,105,5,1,0,up,-0.0011099999999999999
67,40,17,105,5,2,0,nothing,-0.0011
67,40,17,105,5,2,0,down,-0.001
67,40,17,105,5,1,0,release,-0.0018809890011057292
67,36,17,105,5,1,0,down,-0.000050000000000000016
67,31,17,105,5,1,0,release,-0.0005000000000000001
67,25,17,105,5,1,0,nothing,-0.005000000000000001
67,20,17,105,5,0,0,down,-0.05
67,14,17,105,5,-1,0,release,-0.5
62,20,25,90,4,2,0,nothing,0.00010999784526935697
66,33,17,105,4,0,0,down,-0.0005000000000000001
65,14,51,105,6,0,0,up,-0.95
65,13,25,90,4,1,0,up,-0.5360899999811232
65,8,25,90,4,1,0,up,-0.23170999942201131
63,37,17,105,4,2,0,nothing,-0.0000013550000000000004
62,35,51,105,6,1,0,up,-0.00005109774491082935
64,30,17,105,3,1,0,down,-0.0005000000000000001
64,21,17,105,3,1,0,down,-0.05
62,11,25,90,4,2,0,down,0.010998999999500002
62,6,25,90,4,1,0,release,0.10999000000000002
62,1,25,90,4,1,0,up,0.0998999995
62,-4,25,90,4,1,0,down,-0.001000005
62,33,17,105,3,-1,0,up,-0.0000491183251354076
66,1,25,90,5,1,0,up,0.09990000001
67,13,34,105,6,2,0,down,-0.040100990004300535
67,7,34,105,6,1,0,release,0.10998889595468948
67,-3,34,105,6,1,0,down,-0.0011111040453105363
67,37,25,90,6,-1,0,nothing,-0.000050000000000000016
67,31,25,90,6,-1,0,down,-0.0005000000000000001
67,20,25,90,6,0,0,down,-0.05
66,32,25,90,5,1,0,release,-0.0005000000000000001
66,26,25,90,5,1,0,down,-0.005000000000000001
64,6,17,105,5,1,0,up,0.11000000051271451
65,-4,17,105,5,1,0,release,1.0571786260994265e-8
66,13,25,90,6,0,0,up,-0.5
62,31,51,105,6,1,0,release,-0.000049001018858428396
62,26,51,105,6,1,0,up,-0.00043124288896075774
63,36,34,105,5,-1,0,down,1.9479993479700757e-7
64,6,17,105,5,2,0,down,0.09988999995
62,27,17,105,4,2,0,down,-0.0005000000000000001
65,13,51,105,6,1,0,release,-0.5
65,39,25,90,6,-1,0,up,1.840852627395213e-7
66,22,51,105,6,1,0,down,-0.05
65,31,17,105,3,0,0,nothing,5.329215219889889e-7
65,26,17,105,3,0,0,nothing,-0.0004756099997164417
65,34,25,90,4,1,0,up,5.15382048465049e-7
65,1,25,90,4,1,0,nothing,0.10000000067394949
66,35,17,105,3,0,0,up,-0.000050000000000000016
66,24,17,105,3,1,0,release,-0.005000000000000001
66,19,17,105,3,1,0,nothing,-0.05
66,13,17,105,3,0,0,down,-0.5
62,10,25,90,5,2,0,up,0.020897990364663603
62,-5,25,90,5,1,0,up,-0.0020000000604933794
66,24,25,90,5,2,0,nothing,-0.000094604063497065
67,-1,25,90,6,1,0,release,-0.0021100000449999997
67,13,34,105,6,2,0,nothing,0.020897899976407293
68,24,25,90,6,2,0,down,-0.005000000000000001
68,18,25,90,6,1,0,nothing,-0.05
68,13,25,90,6,1,0,down,-0.5
65,14,34,105,6,1,0,release,-0.05
64,34,34,105,5,2,0,nothing,5.0000000000000024e-8
64,14,34,105,5,1,0,nothing,0.0010998917957169769
64,-5,34,105,5,0,0,up,-0.0010999999472470422
65,38,51,105,6,1,0,up,-7.601251724220679e-7
66,30,25,90,5,2,0,up,-0.00004019915939338113
66,26,25,90,6,-1,0,up,-0.009500000000000001
67,35,25,90,6,2,0,up,0
67,25,25,90,6,2,0,up,-0.0009500000000000002
67,19,25,90,6,1,0,up,-0.005000000000000001
67,14,25,90,6,1,0,down,-0.05
64,3,25,90,5,1,0,down,0.0998899999216088
64,-2,17,105,5,-1,0,down,1.0375657025410204e-8
65,5,34,105,5,2,0,nothing,0.20897909989609234
65,0,34,105,5,1,0,up,0.09988999997305878
65,-5,34,105,5,1,0,nothing,-0.0011000000445762278
64,32,17,105,5,-1,0,down,5.15366387528636e-7
66,14,17,105,3,1,0,up,-0.4900999994835261
66,8,17,105,3,1,0,nothing,0.1100000067377341
66,-3,17,105,3,1,0,release,4.5041564276829017e-7
67,15,25,90,6,1,0,up,-0.05
64,2,34,105,5,1,0,down,0.09988900000054059
64,-3,34,105,5,1,0,nothing,-0.001110000039003257
66,30,25,90,4,0,0,down,0.000019189810000000005
66,25,25,90,4,-1,0,release,0.00020900000000000004
66,3,25,90,4,2,0,up,0.09989998645
66,-2,25,90,4,1,0,nothing,-0.0008999936257177095
67,4,34,105,6,1,0,up,-0.40100899999999995
67,-1,34,105,6,1,0,nothing,0.0999
67,-7,34,105,6,1,0,down,-0.00099999999
67,38,51,105,6,0,0,up,-0.00004999550000000001
67,32,51,105,6,2,0,up,5.0000000000000024e-8
67,13,25,90,5,1,0,down,-0.05
62,7,51,105,6,2,0,nothing,0.11099889293051245
62,-3,51,105,6,1,0,up,0.099889
66,1,17,105,5,1,0,up,-0.0010999997019027988
66,13,25,90,6,2,0,down,-0.05
65,31,25,90,5,1,0,release,-0.0009411554082409432
66,35,25,90,5,-1,0,down,-0.000050000000000000016
66,24,25,90,5,0,0,down,-0.005000000000000001
66,14,25,90,5,0,0,nothing,-0.5
63,38,17,105,3,-1,0,down,3.858321115732653e-8
65,36,25,90,4,2,0,up,0
65,31,25,90,4,1,0,nothing,-0.000050000000000000016
65,27,25,90,4,1,0,down,-0.0005000000000000001
65,17,25,90,4,1,0,up,-0.05
65,12,25,90,4,1,0,up,-0.5
66,19,34,105,6,0,0,up,0.002980713487662158
66,38,25,90,5,2,0,nothing,-5.74689772795369e-7
66,16,25,90,5,1,0,nothing,-0.09419081000000001
67,37,25,90,4,0,0,up,1.0000000000000005e-8
67,31,25,90,4,2,0,down,0
67,26,25,90,4,1,0,release,0.000010000000000000003
67,21,25,90,4,1,0,up,0.00009989491589398539
67,16,25,90,4,2,0,nothing,0.0009988949158939856
67,5,25,90,4,1,0,nothing,0.09989
67,0,25,90,4,1,0,up,-0.0011
67,34,25,90,6,-1,0,down,-0.000050000000000000016
67,29,25,90,6,-1,0,release,-0.0005000000000000001
68,24,25,90,6,0,0,up,-0.005000000000000001
68,18,25,90,6,2,0,down,-0.05
68,13,25,90,6,1,0,release,-0.5
66,18,25,90,5,2,0,down,-0.005000000000000001
66,12,25,90,5,1,0,release,-0.545
66,17,25,90,6,1,0,down,-0.5
64,16,17,105,3,1,0,down,-0.005000000000000001
66,1,25,90,6,2,0,down,0.09989000000048866
67,16,25,90,6,2,0,nothing,0.0036271048152766803
67,10,25,90,6,2,0,nothing,0.0099888964548
67,29,34,105,6,1,0,down,-0.000050000000000000016
67,24,34,105,6,-1,0,release,-0.0005000000000000001
67,18,34,105,6,0,0,up,-0.005000000000000001
67,8,34,105,6,1,0,release,-0.5
65,11,17,105,4,1,0,down,-0.49100000010248984
66,32,25,90,4,1,0,release,2.708100000000001e-7
66,27,25,90,4,1,0,up,0.000010000000000000003
66,21,25,90,4,1,0,up,0.00010000000063217546
66,15,25,90,4,2,0,nothing,0.0010000000000000002
66,-1,25,90,4,1,0,nothing,-0.00099995579924549
66,26,51,105,6,0,0,up,0.00020945251868727054
66,4,51,105,6,2,0,up,0.10998889587603962
66,-7,51,105,6,1,0,release,-0.001110000003209166
67,39,17,105,3,0,0,up,0
67,34,17,105,3,2,0,nothing,0
67,29,17,105,3,2,0,nothing,-0.000050000000000000016
67,23,17,105,3,2,0,down,-0.0005000000000000001
67,18,17,105,3,1,0,release,-0.005000000000000001
67,13,17,105,3,1,0,up,-0.05
67,7,17,105,3,1,0,nothing,-0.5
66,28,34,105,6,2,0,down,0.00002033376872511678
66,23,34,105,6,1,0,release,0.00010999564807033768
66,17,34,105,6,1,0,up,0.002089799733968539
66,21,25,90,4,-1,0,down,-0.05
64,39,34,105,6,-1,0,down,-4.01874297249681e-8
65,23,51,105,6,0,0,down,-0.005000000000000001
66,0,17,105,4,1,0,release,-0.0010000019601952078
65,7,17,105,4,1,0,down,0.28799999596989356
66,37,51,105,6,-1,0,up,-0.000050000000000000016
66,21,51,105,6,0,0,down,-0.05
62,32,17,105,3,-1,0,down,9.91674817775523e-7
62,23,17,105,3,0,0,up,0.00010999992708110899
65,21,25,90,6,1,0,down,-0.05
66,33,25,90,4,0,0,up,0
66,28,25,90,4,2,0,nothing,0.000010000000000000003
66,22,25,90,4,2,0,up,0.00011000000000000003
66,17,25,90,4,2,0,nothing,0.0011000000028520208
66,11,25,90,4,2,0,down,0.011000000010450428
66,6,25,90,4,1,0,nothing,0.11000000020934364
66,1,25,90,4,1,0,down,0.10000000381728458
66,-5,25,90,4,1,0,release,7.96495718831723e-8
67,27,25,90,6,2,0,down,-0.005000000000000001
67,22,25,90,6,1,0,nothing,-0.05
67,16,25,90,6,1,0,up,-0.5
65,37,17,105,4,-1,0,down,1.3053131035161603e-7
66,39,34,105,6,0,0,down,2.642527435448642e-7
66,24,25,90,5,0,0,nothing,-0.004901000000000002
67,3,25,90,5,2,0,nothing,0.18979010000000002
67,-2,25,90,5,2,0,nothing,-0.0011099999999999999
67,35,25,90,5,1,0,nothing,-0.000050000000000000016
67,30,25,90,5,1,0,down,-0.0005000000000000001
67,25,25,90,5,-1,0,release,-0.005000000000000001
67,14,25,90,5,0,0,down,-0.5
65,20,34,105,6,1,0,nothing,-0.095
62,23,17,105,4,2,0,down,-0.005000000000000001
66,21,51,105,6,1,0,down,-0.005000000000000001
65,28,17,105,3,-1,0,up,-0.0005000000000000001
65,18,17,105,3,-1,0,release,-0.05
65,13,17,105,3,0,0,down,-0.5
65,10,25,90,4,2,0,nothing,0.009989999460341322
66,9,34,105,6,2,0,down,0.1099899999992343
66,37,25,90,5,1,0,up,-0.000050000000000000016
66,26,25,90,5,-1,0,up,-0.005000000000000001
63,39,34,105,5,2,0,up,-5.855000000000002e-7
63,25,34,105,5,1,0,up,-0.005000000000000001
63,20,34,105,5,1,0,down,-0.05
66,39,25,90,6,-1,0,nothing,1.777674255281409e-7
67,1,25,90,6,1,0,release,0.09989
67,40,17,105,4,1,0,release,-0.0029099908809999994
67,34,17,105,4,0,0,nothing,-0.000050000000000000016
67,29,17,105,4,0,0,down,-0.0005000000000000001
67,23,17,105,4,-1,0,nothing,-0.005000000000000001
67,18,17,105,4,-1,0,nothing,-0.05
67,13,17,105,4,-1,0,up,-0.5
65,34,17,105,3,1,0,release,2.1709995678704825e-7
65,4,17,105,3,2,0,up,0.1899994275941
65,-1,17,105,3,2,0,nothing,-5.130683704183352e-7
62,36,17,105,4,-1,0,up,2.0207516624564533e-7
62,31,17,105,4,-1,0,down,0.000002854359477836739
65,39,51,105,6,0,0,nothing,3.3267437418966265e-8
65,34,51,105,6,0,0,down,0.000005442979819510078
67,8,25,90,6,2,0,down,0.109989
67,-3,25,90,6,1,0,up,-0.0010999999994247551
67,31,34,105,6,2,0,up,0.000019099889999928682
67,15,34,105,6,1,0,down,0.005
67,9,34,105,6,1,0,release,0.05
62,21,25,90,4,2,0,down,-0.005000000000000001
66,7,51,105,6,1,0,release,0.1498999998821326
66,34,25,90,5,-1,0,up,-0.000050000000000000016
67,29,25,90,5,-1,0,down,-0.0005000000000000001
67,23,25,90,5,-1,0,release,-0.005000000000000001
67,18,25,90,5,0,0,down,-0.05
67,13,25,90,5,-1,0,release,-0.5
62,38,17,105,4,0,0,down,2.504922198981359e-7
64,38,17,105,3,1,0,down,1.861313344231726e-7
62,34,34,105,5,0,0,nothing,5.715273091898728e-7
62,29,34,105,5,0,0,nothing,-5.432536610807635e-7
62,24,34,105,5,0,0,up,0.000010343547099960129
62,19,34,105,5,2,0,nothing,0.00010999483338505704
62,14,34,105,5,2,0,nothing,0.0010998970659375793
62,34,34,105,6,-1,0,nothing,-0.000050000000000000016
63,28,34,105,5,0,0,up,0.000025376391628942548
66,11,25,90,6,2,0,up,0.009988895426897253
66,7,51,105,6,1,0,nothing,-0.5
64,32,17,105,3,1,0,up,0.0000018895941460222478
64,3,17,105,3,1,0,down,0.2709998177107027
64,3,17,105,5,1,0,up,0.09999998645000001
62,36,25,90,5,-1,0,down,-4.2507741905166155e-7
65,38,51,105,6,-1,0,release,1.3955034435018378e-7
66,-4,17,105,4,1,0,down,8.481023733426865e-8
67,36,25,90,4,2,0,up,5.0000000000000024e-8
67,30,25,90,4,2,0,nothing,-0.000050000000000000016
67,25,25,90,4,2,0,down,-0.0005000000000000001
67,19,25,90,4,1,0,release,-0.005000000000000001
67,14,25,90,4,1,0,down,-0.05
67,9,25,90,4,1,0,release,-0.5
63,39,25,90,4,2,0,nothing,-0.0000011938170552714557
64,36,25,90,4,2,0,down,-6.870745230539058e-8
64,36,34,105,5,-1,0,up,0
64,15,34,105,5,0,0,nothing,-0.05
64,11,34,105,5,0,0,up,-0.5
65,34,17,105,3,-1,0,nothing,-0.000050000000000000016
65,29,17,105,3,-1,0,up,-0.0005000000000000001
65,-5,51,105,6,1,0,release,0.09989999990032843
66,25,25,90,5,1,0,nothing,-0.009500000000000001
66,20,25,90,5,1,0,down,-0.05
65,36,25,90,6,2,0,nothing,3.67502241058139e-7
67,27,25,90,6,0,0,up,0.000010000000000000003
67,21,25,90,6,2,0,nothing,0.00018980363211964403
67,33,51,105,6,2,0,down,-0.0005000000000000001
67,28,51,105,6,1,0,nothing,-0.005000000000000001
67,17,51,105,6,-1,0,nothing,-0.5
62,9,51,105,6,2,0,down,0.005
65,12,17,105,4,2,0,up,0.009989999362074184
65,-2,34,105,6,2,0,up,0.09988899985313883
65,34,17,105,4,1,0,down,-0.000050000000000000016
65,20,17,105,4,1,0,release,-0.05
62,34,34,105,6,1,0,release,4.2871485935578605e-7
62,29,34,105,6,1,0,down,0.0000010998446043839372
